[2024-01-18 14:25:39.400] [main_logger] [info] AddZoneTrigger: ZoneTrigger added with ID '1'.
[2024-01-18 14:25:39.400] [main_logger] [info] AddProxTrigger: ProximityTrigger added with ID '1'.
[2024-01-18 14:25:39.400] [main_logger] [debug] AddZone: Zone added with ID '1'.
[2024-01-18 14:25:39.400] [main_logger] [info] SetSubscriber: Subscriber with ID '+79115555555' at (2, 1).
[2024-01-18 14:25:39.400] [main_logger] [info] TriggerZone: ENTER trigger for Subscriber +79115555555 in Zone 1.
[2024-01-18 14:25:39.400] [main_logger] [debug] TriggerZone: Finished the function.
[2024-01-18 14:25:39.400] [main_logger] [warning] ProximityTrigger: One or both Subscribers not found for Trigger with IDs +79115555555 and +79115555554.
[2024-01-18 14:25:39.400] [main_logger] [info] SetSubscriber: Subscriber with ID '+79115555554' at (3, 4).
[2024-01-18 14:25:39.400] [main_logger] [info] ProximityTrigger: Triggered for Subscribers +79115555555 and +79115555554 at distance 10 or closer.
[2024-01-18 14:25:39.400] [main_logger] [debug] ProximityTrigger: Finished the function.
[2024-01-18 14:25:39.400] [main_logger] [info] SetSubscriber: Subscriber with ID '+79115555555' at (30, 1).
[2024-01-18 14:25:39.400] [main_logger] [debug] GetZoneSub: Zone with ID '1' contains Subscriber '+79115555555'.
[2024-01-18 14:25:39.400] [main_logger] [info] SetSubscriber: Subscriber with ID '+79115555555' at (4, 1).
[2024-01-18 14:25:39.400] [main_logger] [info] TriggerZone: ENTER trigger for Subscriber +79115555555 in Zone 1.
[2024-01-18 14:25:39.400] [main_logger] [debug] TriggerZone: Finished the function.
[2024-01-18 14:25:39.400] [main_logger] [info] ProximityTrigger: Triggered for Subscribers +79115555555 and +79115555554 at distance 10 or closer.
[2024-01-18 14:25:39.400] [main_logger] [debug] ProximityTrigger: Finished the function.
[2024-01-18 14:25:39.400] [main_logger] [info] SetSubscriber: Subscriber with ID '+79115555555' at (2, 2).
[2024-01-18 14:25:39.400] [main_logger] [debug] GetZoneSub: Zone with ID '1' contains Subscriber '+79115555555'.
[2024-01-18 14:25:39.400] [main_logger] [info] ProximityTrigger: Triggered for Subscribers +79115555555 and +79115555554 at distance 10 or closer.
[2024-01-18 14:25:39.400] [main_logger] [debug] ProximityTrigger: Finished the function.
